timestamp,max_vms,max_rss,max_uss
2018-08-23T09:25:04.460634,50.54M,11.92M,6.19M
2018-08-23T09:25:05.461619,50.54M,11.92M,6.19M
2018-08-23T09:25:06.476864,279.57M,239.7M,233.62M
2018-08-23T09:25:07.491935,282.32M,243.56M,237.56M
2018-08-23T09:25:08.505008,284.41M,245.62M,239.71M
2018-08-23T09:25:09.510734,475.88M,436.86M,430.91M
2018-08-23T09:25:10.520239,475.88M,436.86M,430.91M
2018-08-23T09:25:11.533283,475.88M,436.86M,430.91M
