timestamp,max_vms,max_rss,max_uss
2018-08-23T09:16:02.773259,50.54M,11.94M,6.19M
2018-08-23T09:16:03.779276,50.54M,11.94M,6.19M
2018-08-23T09:16:04.780183,281.1M,241.83M,235.89M
2018-08-23T09:16:05.792840,282.35M,243.63M,237.59M
2018-08-23T09:16:06.807944,286.34M,247.46M,241.64M
2018-08-23T09:16:07.814101,475.91M,437.03M,430.93M
2018-08-23T09:16:08.823200,475.91M,437.03M,430.93M
