timestamp,max_vms,max_rss,max_uss
2018-08-23T09:49:34.240418,50.54M,11.96M,6.19M
2018-08-23T09:49:35.245621,50.54M,11.96M,6.19M
2018-08-23T09:49:36.247397,281.57M,242.38M,236.49M
2018-08-23T09:49:37.262506,282.32M,243.67M,237.56M
2018-08-23T09:49:38.277507,287.52M,248.74M,242.7M
2018-08-23T09:49:39.284096,475.88M,436.97M,430.91M
2018-08-23T09:49:40.290615,475.88M,436.97M,430.91M
