timestamp,max_vms,max_rss,max_uss
2018-08-23T09:16:10.828371,50.54M,11.97M,6.2M
2018-08-23T09:16:11.830856,50.54M,11.97M,6.2M
2018-08-23T09:16:12.843399,282.1M,243.21M,237.36M
2018-08-23T09:16:13.855453,282.35M,243.73M,237.59M
2018-08-23T09:16:14.870940,287.3M,248.52M,242.62M
2018-08-23T09:16:15.877012,475.91M,437.12M,430.94M
2018-08-23T09:16:16.882891,475.91M,437.12M,430.94M
