timestamp,max_vms,max_rss,max_uss
2018-08-23T09:24:48.324256,50.54M,11.91M,6.19M
2018-08-23T09:24:49.326924,50.54M,11.91M,6.19M
2018-08-23T09:24:50.330544,279.07M,238.66M,232.68M
2018-08-23T09:24:51.337342,282.32M,243.55M,237.56M
2018-08-23T09:24:52.339041,282.32M,243.55M,237.56M
2018-08-23T09:24:53.349133,475.88M,436.86M,430.91M
2018-08-23T09:24:54.364475,475.88M,436.86M,430.91M
2018-08-23T09:24:55.371372,475.88M,436.86M,430.91M
