timestamp,max_vms,max_rss,max_uss
2018-08-27T14:22:30.850869,50.54M,11.94M,6.19M
2018-08-27T14:22:31.852004,50.54M,11.94M,6.19M
2018-08-27T14:22:32.861514,280.32M,240.8M,234.72M
2018-08-27T14:22:33.878448,282.32M,243.64M,237.56M
2018-08-27T14:22:34.886973,284.77M,246.16M,240.07M
2018-08-27T14:22:35.893467,475.88M,436.94M,430.91M
2018-08-27T14:22:36.894871,475.88M,436.94M,430.91M
2018-08-27T14:22:37.896939,475.88M,436.94M,430.91M
