timestamp,max_vms,max_rss,max_uss
2018-08-23T09:49:42.292355,50.54M,11.93M,6.19M
2018-08-23T09:49:43.304101,50.54M,11.93M,6.19M
2018-08-23T09:49:44.310980,277.57M,236.35M,230.51M
2018-08-23T09:49:45.326637,282.32M,243.57M,237.56M
2018-08-23T09:49:46.341465,282.32M,243.57M,237.56M
2018-08-23T09:49:47.351621,475.88M,436.87M,430.91M
2018-08-23T09:49:48.363183,475.88M,436.87M,430.91M
2018-08-23T09:49:49.371256,475.88M,436.87M,430.91M
