timestamp,max_vms,max_rss,max_uss
2018-08-23T09:24:56.390550,50.54M,11.96M,6.19M
2018-08-23T09:24:57.400014,50.54M,11.96M,6.19M
2018-08-23T09:24:58.414887,282.32M,243.67M,237.56M
2018-08-23T09:24:59.429494,282.32M,243.67M,237.56M
2018-08-23T09:25:00.438573,289.19M,250.36M,244.32M
2018-08-23T09:25:01.446193,475.88M,436.97M,430.91M
2018-08-23T09:25:02.462717,475.88M,436.97M,430.91M
