timestamp,max_vms,max_rss,max_uss
2018-08-23T09:27:04.225308,50.54M,12.0M,6.2M
2018-08-23T09:27:05.237124,50.54M,12.0M,6.2M
2018-08-23T09:27:06.249853,278.57M,237.97M,232.03M
2018-08-23T09:27:07.261822,282.32M,243.64M,237.57M
2018-08-23T09:27:08.274488,282.32M,243.64M,237.57M
2018-08-23T09:27:09.278750,475.88M,436.94M,430.91M
2018-08-23T09:27:10.288245,475.88M,436.94M,430.91M
2018-08-23T09:27:11.303575,475.88M,436.94M,430.91M
