timestamp,max_vms,max_rss,max_uss
2018-08-23T09:24:40.284333,50.54M,11.93M,6.18M
2018-08-23T09:24:41.290208,50.54M,11.93M,6.18M
2018-08-23T09:24:42.293217,282.32M,243.63M,237.55M
2018-08-23T09:24:43.307682,282.32M,243.63M,237.55M
2018-08-23T09:24:44.316859,288.54M,249.62M,243.62M
2018-08-23T09:24:45.324281,475.88M,436.93M,430.9M
2018-08-23T09:24:46.338833,475.88M,436.93M,430.9M
