timestamp,max_vms,max_rss,max_uss
2018-08-23T09:27:12.321895,50.54M,12.01M,6.19M
2018-08-23T09:27:13.331492,50.54M,12.01M,6.19M
2018-08-23T09:27:14.345400,281.32M,242.11M,236.18M
2018-08-23T09:27:15.354275,282.32M,243.65M,237.56M
2018-08-23T09:27:16.361990,284.12M,245.52M,239.43M
2018-08-23T09:27:17.378496,475.88M,436.95M,430.91M
2018-08-23T09:27:18.384665,475.88M,436.95M,430.91M
2018-08-23T09:27:19.392949,475.88M,436.95M,430.91M
