timestamp,max_vms,max_rss,max_uss
2018-08-23T09:09:49.651184,50.54M,11.94M,6.19M
2018-08-23T09:09:50.659056,50.54M,11.94M,6.19M
2018-08-23T09:09:51.662110,281.1M,241.57M,235.83M
2018-08-23T09:09:52.666025,282.35M,243.63M,237.59M
2018-08-23T09:09:53.669074,282.35M,243.63M,237.59M
2018-08-23T09:09:54.684702,475.91M,437.03M,430.93M
2018-08-23T09:09:55.688647,475.91M,437.03M,430.93M
2018-08-23T09:09:56.694322,475.91M,437.03M,430.93M
